1.8861e+05,16.9,0.02,NaN
1.8861e+05,21.4,0.02,NaN
1.8861e+05,8.6,0.069,NaN
1.8861e+05,0.3,0.064,NaN
1.8861e+05,13,0.058,NaN
1.887e+05,10.3,0.054,NaN
1.887e+05,13.2,0.05,NaN
1.887e+05,4.2,0.046,NaN
1.887e+05,6.9,0.042,NaN
1.8870e+05,20,0.039,NaN
1.8871e+05,15.7,0.036,NaN
1.8871e+05,23.4,0.033,NaN
1.8871e+05,21.4,0.034,NaN
1.8871e+05,7.4,0.032,NaN
1.8871e+05,6.6,0.029,NaN
1.8871e+05,6.9,0.027,NaN
1.8871e+05,20.7,0.025,NaN
1.888e+05,12.7,0.023,NaN
1.888e+05,7.1,0.021,NaN
1.888e+05,7.8,0.019,NaN
1.888e+05,5.1,0.018,NaN
1.8880e+05,7,0.016,NaN
1.8881e+05,7.1,0.011,NaN
1.8881e+05,3.1,0.013,NaN
1.8881e+05,2.8,0.015,NaN
1.8881e+05,8.8,0.022,NaN
1.8881e+05,2.1,0.029,NaN
1.8881e+05,10.7,0.037,NaN
1.8881e+05,6.7,0.038,NaN
1.889e+05,0.8,0.038,NaN
1.889e+05,8.5,0.039,NaN
1.889e+05,6.7,0.036,NaN
1.889e+05,4.3,0.033,NaN
1.8890e+05,2.4,0.03,NaN
1.8891e+05,6.4,0.028,NaN
1.8891e+05,9.4,0.026,NaN
1.8891e+05,20.6,0.024,NaN
1.8891e+05,6.5,0.022,NaN
1.8891e+05,2.1,0.02,NaN
1.8891e+05,0.2,0.019,NaN
1.8891e+05,6.7,0.026,NaN
1.89e+05,5.3,0.032,NaN
1.89e+05,0.6,0.039,NaN
1.89e+05,5.1,0.042,NaN
1.89e+05,1.6,0.045,NaN
1.8900e+05,4.8,0.048,NaN
1.8901e+05,1.3,0.044,NaN
1.8901e+05,11.6,0.041,NaN
1.8901e+05,8.5,0.037,NaN
1.8901e+05,17.2,0.034,NaN
1.8901e+05,11.2,0.033,NaN
1.8901e+05,9.6,0.036,NaN
1.8901e+05,7.8,0.037,NaN
1.891e+05,13.5,0.04,NaN
1.891e+05,22.2,0.042,NaN
1.891e+05,10.4,0.039,NaN
1.891e+05,20.5,0.036,NaN
1.8910e+05,41.1,0.033,NaN
1.8911e+05,48.3,0.03,NaN
1.8911e+05,58.8,0.028,NaN
1.8911e+05,33,0.026,NaN
1.8911e+05,53.8,0.024,NaN
1.8911e+05,51.5,0.022,NaN
1.8911e+05,41.9,0.021,NaN
1.8911e+05,32.5,0.021,NaN
1.892e+05,69.1,0.021,NaN
1.892e+05,75.6,0.021,NaN
1.892e+05,49.9,0.023,NaN
1.892e+05,69.6,0.025,NaN
1.8920e+05,79.6,0.028,NaN
1.8921e+05,76.3,0.025,NaN
1.8921e+05,76.5,0.023,NaN
1.8921e+05,101.4,0.021,NaN
1.8921e+05,62.8,0.02,NaN
1.8921e+05,70.5,0.018,NaN
1.8921e+05,65.4,0.017,NaN
1.8921e+05,78.6,0.015,NaN
1.893e+05,75,0.014,NaN
1.893e+05,73,0.013,NaN
1.893e+05,65.7,0.012,NaN
1.893e+05,88.1,0.011,NaN
1.8930e+05,84.7,0.01,NaN
1.8931e+05,89.9,0.009,NaN
1.8931e+05,88.6,0.009,NaN
1.8931e+05,129.2,0.008,NaN
1.8931e+05,77.9,0.007,NaN
1.8931e+05,80,0.007,NaN
1.8931e+05,75.1,0.006,NaN
1.8931e+05,93.8,0.006,NaN
1.894e+05,83.2,0.005,NaN
1.894e+05,84.6,0.005,NaN
1.894e+05,52.3,0.004,NaN
1.894e+05,81.6,0.004,NaN
1.8940e+05,101.2,0.004,NaN
1.8941e+05,98.9,0.003,NaN
1.8941e+05,106,0.003,NaN
1.8941e+05,70.3,0.003,NaN
1.8941e+05,65.9,0.003,NaN
1.8941e+05,75.5,0.002,NaN
1.8941e+05,56.6,0.002,NaN
1.8941e+05,60,0.002,NaN
1.895e+05,63.3,0.002,NaN
1.895e+05,67.2,0.002,NaN
1.895e+05,61,0.002,NaN
1.895e+05,76.9,0.001,NaN
1.8950e+05,67.5,0.001,NaN
1.8951e+05,71.5,0.001,NaN
1.8951e+05,47.8,0.001,NaN
1.8951e+05,68.9,0.001,NaN
1.8951e+05,57.7,0.001,NaN
1.8951e+05,67.9,0.001,NaN
1.8951e+05,47.2,0.001,NaN
1.8951e+05,70.7,0.001,NaN
1.896e+05,29,0.006,NaN
1.896e+05,57.4,0.006,NaN
1.896e+05,52,0.007,NaN
1.896e+05,43.8,0.013,NaN
1.8960e+05,27.7,0.02,NaN
1.8961e+05,49,0.022,NaN
1.8961e+05,45,0.025,NaN
1.8961e+05,27.2,0.028,NaN
1.8961e+05,61.3,0.026,NaN
1.8961e+05,28.7,0.024,NaN
1.8961e+05,38,0.022,NaN
1.8961e+05,42.6,0.02,NaN
1.897e+05,40.6,0.018,NaN
1.897e+05,29.4,0.017,NaN
1.897e+05,29.1,0.016,NaN
1.897e+05,31,0.014,NaN
1.8970e+05,20,0.014,NaN
1.8971e+05,11.3,0.014,NaN
1.8971e+05,27.6,0.015,NaN
1.8971e+05,21.8,0.015,NaN
1.8971e+05,48.1,0.017,NaN
1.8971e+05,14.3,0.019,NaN
1.8971e+05,8.4,0.022,NaN
1.8971e+05,33.3,0.02,NaN
1.898e+05,30.2,0.018,NaN
1.898e+05,36.4,0.017,NaN
1.898e+05,38.3,0.015,NaN
1.898e+05,14.5,0.014,NaN
1.8980e+05,25.8,0.013,NaN
1.8981e+05,22.3,0.012,NaN
1.8981e+05,9,0.011,NaN
1.8981e+05,31.4,0.01,NaN
1.8981e+05,34.8,0.009,NaN
1.8981e+05,34.4,0.009,NaN
1.8981e+05,30.9,0.008,NaN
1.8981e+05,12.6,0.007,NaN
1.899e+05,19.5,0.007,NaN
1.899e+05,9.2,0.006,NaN
1.899e+05,18.1,0.006,NaN
1.899e+05,14.2,0.005,NaN
1.8990e+05,7.7,0.005,NaN
1.8991e+05,20.5,0.004,NaN
1.8991e+05,13.5,0.004,NaN
1.8991e+05,2.9,0.004,NaN
1.8991e+05,8.4,0.003,NaN
1.8991e+05,13,0.003,NaN
1.8991e+05,7.8,0.003,NaN
1.8991e+05,10.5,0.003,NaN
1.9e+05,9.4,0.002,NaN
1.9e+05,13.6,0.002,NaN
1.9e+05,8.6,0.002,NaN
1.9e+05,16,0.002,NaN
1.9000e+05,15.2,0.002,NaN
1.9001e+05,12.1,0.002,NaN
1.9001e+05,8.3,0.002,NaN
1.9001e+05,4.3,0.001,NaN
1.9001e+05,8.3,0.001,NaN
1.9001e+05,12.9,0.001,NaN
1.9001e+05,4.5,0.001,NaN
1.9001e+05,0.3,0.001,NaN
1.901e+05,0.2,0.001,NaN
1.901e+05,2.4,0.001,NaN
1.901e+05,4.5,0.001,NaN
1.901e+05,0,0.001,NaN
1.9010e+05,10.2,0.001,NaN
1.9011e+05,5.8,0.001,NaN
1.9011e+05,0.7,0.001,NaN
1.9011e+05,1,0.001,NaN
1.9011e+05,0.6,0.001,NaN
1.9011e+05,3.7,0,NaN
1.9011e+05,3.8,0,NaN
1.9011e+05,0,0,NaN
1.902e+05,5.5,0.003,NaN
1.902e+05,0,0.004,NaN
1.902e+05,12.4,0.006,NaN
1.902e+05,0,0.009,NaN
1.9020e+05,2.8,0.011,NaN
1.9021e+05,1.4,0.01,NaN
1.9021e+05,0.9,0.009,NaN
1.9021e+05,2.3,0.01,NaN
1.9021e+05,7.6,0.021,NaN
1.9021e+05,16.3,0.039,NaN
1.9021e+05,10.3,0.053,NaN
1.9021e+05,1.1,0.066,NaN
1.903e+05,8.3,0.076,NaN
1.903e+05,17,0.076,NaN
1.903e+05,13.5,0.082,NaN
1.903e+05,26.1,0.082,NaN
1.9030e+05,14.6,0.078,NaN
1.9031e+05,16.3,0.076,NaN
1.9031e+05,27.9,0.076,NaN
1.9031e+05,28.8,0.07,NaN
1.9031e+05,11.1,0.067,NaN
1.9031e+05,38.9,0.063,NaN
1.9031e+05,44.5,0.057,NaN
1.9031e+05,45.6,0.054,NaN
1.904e+05,31.6,0.05,NaN
1.904e+05,24.5,0.044,NaN
1.904e+05,37.2,0.041,NaN
1.904e+05,43,0.036,NaN
1.9040e+05,39.5,0.033,NaN
1.9041e+05,41.9,0.031,NaN
1.9041e+05,50.6,0.029,NaN
1.9041e+05,58.2,0.026,NaN
1.9041e+05,30.1,0.024,NaN
1.9041e+05,54.2,0.023,NaN
1.9041e+05,38,0.022,NaN
1.9041e+05,54.6,0.021,NaN
1.905e+05,54.8,0.019,NaN
1.905e+05,85.8,0.017,NaN
1.905e+05,56.5,0.016,NaN
1.905e+05,39.3,0.015,NaN
1.9050e+05,48,0.013,NaN
1.9051e+05,49,0.012,NaN
1.9051e+05,73,0.011,NaN
1.9051e+05,58.8,0.01,NaN
1.9051e+05,55,0.01,NaN
1.9051e+05,78.7,0.009,NaN
1.9051e+05,107.2,0.009,NaN
1.9051e+05,55.5,0.009,NaN
1.906e+05,45.5,0.009,NaN
1.906e+05,31.3,0.009,NaN
1.906e+05,64.5,0.007,NaN
1.906e+05,55.3,0.006,NaN
1.9060e+05,57.7,0.006,NaN
1.9061e+05,63.2,0.005,NaN
1.9061e+05,103.6,0.005,NaN
1.9061e+05,47.7,0.009,NaN
1.9061e+05,56.1,0.008,NaN
1.9061e+05,17.8,0.008,NaN
1.9061e+05,38.9,0.007,NaN
1.9061e+05,64.7,0.006,NaN
1.907e+05,76.4,0.006,NaN
1.907e+05,108.2,0.006,NaN
1.907e+05,60.7,0.007,NaN
1.907e+05,52.6,0.009,NaN
1.9070e+05,42.9,0.011,NaN
1.9071e+05,40.4,0.011,NaN
1.9071e+05,49.7,0.011,NaN
1.9071e+05,54.3,0.011,NaN
1.9071e+05,85,0.01,NaN
1.9071e+05,65.4,0.009,NaN
1.9071e+05,61.5,0.008,NaN
1.9071e+05,47.3,0.01,NaN
1.908e+05,39.2,0.013,NaN
1.908e+05,33.9,0.015,NaN
1.908e+05,28.7,0.013,NaN
1.908e+05,57.6,0.012,NaN
1.9080e+05,40.8,0.011,NaN
1.9081e+05,48.1,0.01,NaN
1.9081e+05,39.5,0.01,NaN
1.9081e+05,90.5,0.009,NaN
1.9081e+05,86.9,0.008,NaN
1.9081e+05,32.3,0.007,NaN
1.9081e+05,45.5,0.007,NaN
1.9081e+05,39.5,0.006,NaN
1.909e+05,56.7,0.006,NaN
1.909e+05,46.6,0.005,NaN
1.909e+05,66.3,0.005,NaN
1.909e+05,32.3,0.005,NaN
1.9090e+05,36,0.004,NaN
1.9091e+05,22.6,0.004,NaN
1.9091e+05,35.8,0.004,NaN
1.9091e+05,23.1,0.003,NaN
1.9091e+05,38.8,0.003,NaN
1.9091e+05,58.4,0.003,NaN
1.9091e+05,55.8,0.003,NaN
1.9091e+05,54.2,0.002,NaN
1.91e+05,26.4,0.003,NaN
1.91e+05,31.5,0.004,NaN
1.91e+05,21.4,0.004,NaN
1.91e+05,8.4,0.004,NaN
1.9100e+05,22.2,0.004,NaN
1.9101e+05,12.3,0.003,NaN
1.9101e+05,14.1,0.003,NaN
1.9101e+05,11.5,0.003,NaN
1.9101e+05,26.2,0.003,NaN
1.9101e+05,38.3,0.002,NaN
1.9101e+05,4.9,0.002,NaN
1.9101e+05,5.8,0.002,NaN
1.911e+05,3.4,0.002,NaN
1.911e+05,9,0.002,NaN
1.911e+05,7.8,0.002,NaN
1.911e+05,16.5,0.002,NaN
1.9110e+05,9,0.002,NaN
1.9111e+05,2.2,0.002,NaN
1.9111e+05,3.5,0.001,NaN
1.9111e+05,4,0.001,NaN
1.9111e+05,4,0.001,NaN
1.9111e+05,2.6,0.001,NaN
1.9111e+05,4.2,0.001,NaN
1.9111e+05,2.2,0.001,NaN
1.912e+05,0.3,0.001,NaN
1.912e+05,0,0.002,NaN
1.912e+05,4.9,0.002,NaN
1.912e+05,4.5,0.002,NaN
1.9120e+05,4.4,0.002,NaN
1.9121e+05,4.1,0.015,NaN
1.9121e+05,3,0.027,NaN
1.9121e+05,0.3,0.04,NaN
1.9121e+05,9.5,0.038,NaN
1.9121e+05,4.6,0.036,NaN
1.9121e+05,1.1,0.034,NaN
1.9121e+05,6.4,0.033,NaN
1.913e+05,2.3,0.032,NaN
1.913e+05,2.9,0.032,NaN
1.913e+05,0.5,0.029,NaN
1.913e+05,0.9,0.027,NaN
1.9130e+05,0,0.028,NaN
1.9131e+05,0,0.025,NaN
1.9131e+05,1.7,0.023,NaN
1.9131e+05,0.2,0.021,NaN
1.9131e+05,1.2,0.02,NaN
1.9131e+05,3.1,0.018,NaN
1.9131e+05,0.7,0.017,NaN
1.9131e+05,3.8,0.015,NaN
1.914e+05,2.8,0.014,NaN
1.914e+05,2.6,0.013,NaN
1.914e+05,3.1,0.012,NaN
1.914e+05,17.3,0.012,NaN
1.9140e+05,5.2,0.011,NaN
1.9141e+05,11.4,0.01,NaN
1.9141e+05,5.4,0.009,NaN
1.9141e+05,7.7,0.008,NaN
1.9141e+05,12.7,0.008,NaN
1.9141e+05,8.2,0.007,NaN
1.9141e+05,16.4,0.007,NaN
1.9141e+05,22.3,0.006,NaN
1.915e+05,23,0.006,NaN
1.915e+05,42.3,0.005,NaN
1.915e+05,38.8,0.005,NaN
1.915e+05,41.3,0.004,NaN
1.9150e+05,33,0.004,NaN
1.9151e+05,68.8,0.004,NaN
1.9151e+05,71.6,0.003,NaN
1.9151e+05,69.6,0.003,NaN
1.9151e+05,49.5,0.003,NaN
1.9151e+05,53.5,0.003,NaN
1.9151e+05,42.5,0.003,NaN
1.9151e+05,34.5,0.003,NaN
1.916e+05,45.3,0.003,NaN
1.916e+05,55.4,0.003,NaN
1.916e+05,67,0.003,NaN
1.916e+05,71.8,0.003,NaN
1.9160e+05,74.5,0.003,NaN
1.9161e+05,67.7,0.002,NaN
1.9161e+05,53.5,0.002,NaN
1.9161e+05,35.2,0.002,NaN
1.9161e+05,45.1,0.002,NaN
1.9161e+05,50.7,0.002,NaN
1.9161e+05,65.6,0.003,NaN
1.9161e+05,53,0.003,NaN
1.917e+05,74.7,0.003,NaN
1.917e+05,71.9,0.003,NaN
1.917e+05,94.8,0.003,NaN
1.917e+05,74.7,0.003,NaN
1.9170e+05,114.1,0.002,NaN
1.9171e+05,114.9,0.002,NaN
1.9171e+05,119.8,0.002,NaN
1.9171e+05,154.5,0.002,NaN
1.9171e+05,129.4,0.002,NaN
1.9171e+05,72.2,0.002,NaN
1.9171e+05,96.4,0.001,NaN
1.9171e+05,129.3,0.001,NaN
1.918e+05,96,0.002,NaN
1.918e+05,65.3,0.002,NaN
1.918e+05,72.2,0.003,NaN
1.918e+05,80.5,0.002,NaN
1.9180e+05,76.7,0.002,NaN
1.9181e+05,59.4,0.002,NaN
1.9181e+05,107.6,0.002,NaN
1.9181e+05,101.7,0.002,NaN
1.9181e+05,79.9,0.002,NaN
1.9181e+05,85,0.001,NaN
1.9181e+05,83.4,0.001,NaN
1.9181e+05,59.2,0.001,NaN
1.919e+05,48.1,0.001,NaN
1.919e+05,79.5,0.002,NaN
1.919e+05,66.5,0.003,NaN
1.919e+05,51.8,0.003,NaN
1.9190e+05,88.1,0.002,NaN
1.9191e+05,111.2,0.002,NaN
1.9191e+05,64.7,0.002,NaN
1.9191e+05,69,0.002,NaN
1.9191e+05,54.7,0.002,NaN
1.9191e+05,52.8,0.002,NaN
1.9191e+05,42,0.001,NaN
1.9191e+05,34.9,0.001,NaN
1.92e+05,51.1,0.001,NaN
1.92e+05,53.9,0.001,NaN
1.92e+05,70.2,0.001,NaN
1.92e+05,14.8,0.003,NaN
1.9200e+05,33.3,0.007,NaN
1.9201e+05,38.7,0.01,NaN
1.9201e+05,27.5,0.014,NaN
1.9201e+05,19.2,0.017,NaN
1.9201e+05,36.3,0.016,NaN
1.9201e+05,49.6,0.015,NaN
1.9201e+05,27.2,0.014,NaN
1.9201e+05,29.9,0.012,NaN
1.921e+05,31.5,0.011,NaN
1.921e+05,28.3,0.01,NaN
1.921e+05,26.7,0.01,NaN
1.921e+05,32.4,0.009,NaN
1.9210e+05,22.2,0.008,NaN
1.9211e+05,33.7,0.008,NaN
1.9211e+05,41.9,0.007,NaN
1.9211e+05,22.8,0.006,NaN
1.9211e+05,17.8,0.006,NaN
1.9211e+05,18.2,0.005,NaN
1.9211e+05,17.8,0.005,NaN
1.9211e+05,20.3,0.005,NaN
1.922e+05,11.8,0.004,NaN
1.922e+05,26.4,0.004,NaN
1.922e+05,54.7,0.004,NaN
1.922e+05,11,0.003,NaN
1.9220e+05,8,0.003,NaN
1.9221e+05,5.8,0.003,NaN
1.9221e+05,10.9,0.003,NaN
1.9221e+05,6.5,0.002,NaN
1.9221e+05,4.7,0.002,NaN
1.9221e+05,6.2,0.002,NaN
1.9221e+05,7.4,0.002,NaN
1.9221e+05,17.5,0.002,NaN
1.923e+05,4.5,0.002,NaN
1.923e+05,1.5,0.001,NaN
1.923e+05,3.3,0.001,NaN
1.923e+05,6.1,0.001,NaN
1.9230e+05,3.2,0.001,NaN
1.9231e+05,9.1,0.001,NaN
1.9231e+05,3.5,0.001,NaN
1.9231e+05,0.5,0.001,NaN
1.9231e+05,13.2,0.001,NaN
1.9231e+05,11.6,0.001,NaN
1.9231e+05,10,0.001,NaN
1.9231e+05,2.8,0.001,NaN
1.924e+05,0.5,0.003,NaN
1.924e+05,5.1,0.003,NaN
1.924e+05,1.8,0.003,NaN
1.924e+05,11.3,0.003,NaN
1.9240e+05,20.8,0.003,NaN
1.9241e+05,24,0.003,NaN
1.9241e+05,28.1,0.004,NaN
1.9241e+05,19.3,0.004,NaN
1.9241e+05,25.1,0.004,NaN
1.9241e+05,25.6,0.004,NaN
1.9241e+05,22.5,0.003,NaN
1.9241e+05,16.5,0.003,NaN
1.925e+05,5.5,0.003,NaN
1.925e+05,23.2,0.003,NaN
1.925e+05,18,0.003,NaN
1.925e+05,31.7,0.003,NaN
1.9250e+05,42.8,0.004,NaN
1.9251e+05,47.5,0.003,NaN
1.9251e+05,38.5,0.003,NaN
1.9251e+05,37.9,0.003,NaN
1.9251e+05,60.2,0.002,NaN
1.9251e+05,69.2,0.002,NaN
1.9251e+05,58.6,0.002,NaN
1.9251e+05,98.6,0.002,NaN
1.926e+05,71.8,0.002,NaN
1.926e+05,69.9,0.002,NaN
1.926e+05,62.5,0.002,NaN
1.926e+05,38.5,0.001,NaN
1.9260e+05,64.3,0.001,NaN
1.9261e+05,73.5,0.003,NaN
1.9261e+05,52.3,0.003,NaN
1.9261e+05,61.6,0.003,NaN
1.9261e+05,60.8,0.003,NaN
1.9261e+05,71.5,0.003,NaN
1.9261e+05,60.5,0.003,NaN
1.9261e+05,79.4,0.002,NaN
1.927e+05,81.6,0.002,NaN
1.927e+05,93,0.002,NaN
1.927e+05,69.6,0.002,NaN
1.927e+05,93.5,0.002,NaN
1.9270e+05,79.1,0.002,NaN
1.9271e+05,59.1,0.001,NaN
1.9271e+05,54.9,0.001,NaN
1.9271e+05,53.8,0.001,NaN
1.9271e+05,68.4,0.001,NaN
1.9271e+05,63.1,0.001,NaN
1.9271e+05,67.2,0.001,NaN
1.9271e+05,45.2,0.001,NaN
1.928e+05,83.5,0.002,NaN
1.928e+05,73.5,0.002,NaN
1.928e+05,85.5,0.003,NaN
1.928e+05,80.6,0.003,NaN
1.9280e+05,77,0.004,NaN
1.9281e+05,91.4,0.006,NaN
1.9281e+05,98,0.006,NaN
1.9281e+05,83.8,0.007,NaN
1.9281e+05,89.7,0.007,NaN
1.9281e+05,61.4,0.007,NaN
1.9281e+05,50.3,0.007,NaN
1.9281e+05,59,0.008,NaN
1.929e+05,68.9,0.009,NaN
1.929e+05,62.8,0.01,NaN
1.929e+05,50.2,0.01,NaN
1.929e+05,52.8,0.01,NaN
1.9290e+05,58.2,0.01,NaN
1.9291e+05,71.9,0.01,NaN
1.9291e+05,70.2,0.01,NaN
1.9291e+05,65.8,0.011,NaN
1.9291e+05,34.4,0.01,NaN
1.9291e+05,54,0.01,NaN
1.9291e+05,81.1,0.009,NaN
1.9291e+05,108,0.009,NaN
1.93e+05,65.3,0.008,NaN
1.93e+05,49.9,0.007,NaN
1.93e+05,35,0.007,NaN
1.93e+05,38.2,0.006,NaN
1.9300e+05,36.8,0.006,NaN
1.9301e+05,28.8,0.006,NaN
1.9301e+05,21.9,0.006,NaN
1.9301e+05,24.9,0.006,NaN
1.9301e+05,32.1,0.006,NaN
1.9301e+05,34.4,0.005,NaN
1.9301e+05,35.6,0.005,NaN
1.9301e+05,25.8,0.005,NaN
1.931e+05,14.6,0.005,NaN
1.931e+05,43.1,0.005,NaN
1.931e+05,30,0.005,NaN
1.931e+05,31.2,0.005,NaN
1.9310e+05,24.6,0.005,NaN
1.9311e+05,15.3,0.005,NaN
1.9311e+05,17.4,0.005,NaN
1.9311e+05,13,0.004,NaN
1.9311e+05,19,0.004,NaN
1.9311e+05,10,0.004,NaN
1.9311e+05,18.7,0.004,NaN
1.9311e+05,17.8,0.004,NaN
1.932e+05,12.1,0.005,NaN
1.932e+05,10.6,0.006,NaN
1.932e+05,11.2,0.006,NaN
1.932e+05,11.2,0.006,NaN
1.9320e+05,17.9,0.007,NaN
1.9321e+05,22.2,0.009,NaN
1.9321e+05,9.6,0.01,NaN
1.9321e+05,6.8,0.01,NaN
1.9321e+05,4,0.01,NaN
1.9321e+05,8.9,0.01,NaN
1.9321e+05,8.2,0.01,NaN
1.9321e+05,11,0.01,NaN
1.933e+05,12.3,0.009,NaN
1.933e+05,22.2,0.009,NaN
1.933e+05,10.1,0.008,NaN
1.933e+05,2.9,0.008,NaN
1.9330e+05,3.2,0.007,NaN
1.9331e+05,5.2,0.007,NaN
1.9331e+05,2.8,0.006,NaN
1.9331e+05,0.2,0.006,NaN
1.9331e+05,5.1,0.005,NaN
1.9331e+05,3,0.005,NaN
1.9331e+05,0.6,0.004,NaN
1.9331e+05,0.3,0.004,NaN
1.934e+05,3.4,0.004,NaN
1.934e+05,7.8,0.003,NaN
1.934e+05,4.3,0.003,NaN
1.934e+05,11.3,0.003,NaN
1.9340e+05,19.7,0.003,NaN
1.9341e+05,6.7,0.003,NaN
1.9341e+05,9.3,0.004,NaN
1.9341e+05,8.3,0.004,NaN
1.9341e+05,4,0.004,NaN
1.9341e+05,5.7,0.004,NaN
1.9341e+05,8.7,0.005,NaN
1.9341e+05,15.4,0.005,NaN
1.935e+05,18.6,0.004,NaN
1.935e+05,20.5,0.004,NaN
1.935e+05,23.1,0.005,NaN
1.935e+05,12.2,0.005,NaN
1.9350e+05,27.3,0.005,NaN
1.9351e+05,45.7,0.004,NaN
1.9351e+05,33.9,0.004,NaN
1.9351e+05,30.1,0.004,NaN
1.9351e+05,42.1,0.004,NaN
1.9351e+05,53.2,0.004,NaN
1.9351e+05,64.2,0.003,NaN
1.9351e+05,61.5,0.003,NaN
1.936e+05,62.8,0.003,NaN
1.936e+05,74.3,0.003,NaN
1.936e+05,77.1,0.003,NaN
1.936e+05,74.9,0.003,NaN
1.9360e+05,54.6,0.003,NaN
1.9361e+05,70,0.002,NaN
1.9361e+05,52.3,0.003,NaN
1.9361e+05,87,0.003,NaN
1.9361e+05,76,0.003,NaN
1.9361e+05,89,0.004,NaN
1.9361e+05,115.4,0.004,NaN
1.9361e+05,123.4,0.003,NaN
1.937e+05,132.5,0.003,NaN
1.937e+05,128.5,0.003,NaN
1.937e+05,83.9,0.003,NaN
1.937e+05,109.3,0.003,NaN
1.9370e+05,116.7,0.002,NaN
1.9371e+05,130.3,0.002,NaN
1.9371e+05,145.1,0.002,NaN
1.9371e+05,137.7,0.002,NaN
1.9371e+05,100.7,0.003,NaN
1.9371e+05,124.9,0.003,NaN
1.9371e+05,74.4,0.003,NaN
1.9371e+05,88.8,0.003,NaN
1.938e+05,98.4,0.003,NaN
1.938e+05,119.2,0.003,NaN
1.938e+05,86.5,0.005,NaN
1.938e+05,101,0.005,NaN
1.9380e+05,127.4,0.005,NaN
1.9381e+05,97.5,0.005,NaN
1.9381e+05,165.3,0.005,NaN
1.9381e+05,115.7,0.005,NaN
1.9381e+05,89.6,0.006,NaN
1.9381e+05,99.1,0.006,NaN
1.9381e+05,122.2,0.005,NaN
1.9381e+05,92.7,0.005,NaN
1.939e+05,80.3,0.005,NaN
1.939e+05,77.4,0.004,NaN
1.939e+05,64.6,0.005,NaN
1.939e+05,109.1,0.005,NaN
1.9390e+05,118.3,0.004,NaN
1.9391e+05,101,0.004,NaN
1.9391e+05,97.6,0.004,NaN
1.9391e+05,105.8,0.004,NaN
1.9391e+05,112.6,0.004,NaN
1.9391e+05,88.1,0.003,NaN
1.9391e+05,68.1,0.003,NaN
1.9391e+05,42.1,0.003,NaN
1.94e+05,50.5,0.003,NaN
1.94e+05,59.4,0.004,NaN
1.94e+05,83.3,0.004,NaN
1.94e+05,60.7,0.003,NaN
1.9400e+05,54.4,0.003,NaN
1.9401e+05,83.9,0.003,NaN
1.9401e+05,67.5,0.003,NaN
1.9401e+05,105.5,0.003,NaN
1.9401e+05,66.5,0.003,NaN
1.9401e+05,55,0.003,NaN
1.9401e+05,58.4,0.003,NaN
1.9401e+05,68.3,0.003,NaN
1.941e+05,45.6,0.002,NaN
1.941e+05,44.5,0.002,NaN
